id,title,body,extras,systemWhenCreated,systemWhoCreated
148,Nicole braucht Kabel usw. für Willmine,"- sie wollten für Willmine folgendes:
	- 10 Patchkabel
	- 2x 5m flexibel Netzwerkkabel
	- 5x 2m flexibel Netzwerkkabel
- Wenke sagte, Herr Dill wollte ein LAN-Kabel, das so aussieht wie ein Telefonkabel (vom Hörer zum Telefon)
- Nicole hat erstmal bloß die 10x Patchkabel mitgenommen
- Herr Weichert: gibt es LAN-Kabel, das flexibler ist als Patchkabel, z.B. wie Telefonkabel?
	- er meint bestimmt [Flachband LAN-Kabel](https://www.amazon.de/10m-CAT-Netzwerkkabel-Flach-Flachbandkabel-wei%C3%9F/dp/B01N3OJSOH)
	- .. E-Mail schicken an Herrn Dill, Nicole, Wenke, ob das das richtige Kabel ist
	- ~~todo",$worked=2019-10-01 10:30 - 2019-10-01 11:00,2019-10-01 11:30:36,systemUnknown
149,Outlook von Nicole hat Vemas Plugin nicht,"- beim Öffnen von Outlook, sagte sie, kam die Meldung: ""Plugin konnte nicht geladen""
	- wir haben auf Datei, dann Plugs-aktivieren, dann war das Plugin wieder da",$finished=2019-10-01 10:00 - 2019-10-01 10:30,2019-10-01 11:30:36,systemUnknown
150,Quarter-Report-Dokument für diese Version aktualisieren,"- e-mail von Sebastian
	------------------------------------
	die Portal-Version 4.8 ist jetzt fertig als Release. Hast du Zeit das Quater-Report-Dokument für diese Version zu aktualisieren?
	Außerdem wundere ich mich, dass ich die Version 4.6 und 4.7 im Quater-Report-Dokument nicht gefunden habe.
	------------------------------------
- Issue linkes aktualisieren
	- sie sind gleich
- .. Quarter-Report für 4.6 erstellen
- Quarter-Report für 4.7 erstellen
- Quarter-Report für 4.8 erstellen",$worked=2019-10-02 14:00 - 2019-10-02 16:00,2019-10-02 08:53:02,systemUnknown
151,Jour GEFEG - Oktober,"- eRechnungen Belehrung
- Website",$finished=2019-10-07 10:00 - 2019-10-07 10:30,2019-10-07 10:39:16,systemUnknown
152,Alter Rechner von Wenke (269) zurücksetzten,"- ,, warte bis Wenke sagt Bescheid, dass wir den Laptop zurücksetzen können",$worked=2019-10-08 11:00 - 2019-10-08 11:30,2019-10-08 11:23:43,systemUnknown
153,Drucker / 2x Splitter für Willmine bestellen,"- für Willmine brauchen wir
	- Drucker
		- muss über VPN erreichbar sein
		- in Willmine hat man kein WLAN
	- 2x Splitter damit zwei Laptops in einem Stecker angebracht werden kann
- 2019-10-08 12:00 email an Cecon
	--------------------------------------------------------
	in Willmine brauchen wir folgendes:

	1. einen kleinen Farbdrucker, der über VPN erreichbar sein, denn in Willmine gibt es kein WLAN, ist dies technisch realisierbar?
	2. 2x Splitter damit zwei Laptops in einem LAN-Stecker eingesteckt werden kann		
	--------------------------------------------------------
- 2019-10-08 15:54 Herr Gradl had angerufen
	- es gibt zwei Lösungen: über Berlin via VPN und am Switch in Willmine
	- Herr Gradl schickt mir Infos zum Farb-Laserdrucker ohnen Scannerfunktion
	- Herr Weichert kann 2x Splitter bringen wenn er nächstes mal in Willmine ist
	- der Scanner muss auch dort angeschlossen werden
- an Wenke
	-----------------------
	anbei das Angebot zum Drucker vom Cecon.

	Hier sind die drei zur Auswahl mit Abmessungen:

	HP Color LaserJet Pro M454dn
	https://store.hp.com/us/en/pdp/hp-color-laserjet-pro-m454dn
	412 × 469 × 295 mm

	HP Color LaserJet Pro M254dw
	https://store.hp.com/GermanyStore/Merch/Product.aspx?id=T6B60A&opt=B19&sel=PRN
	392 x 419 x 247,5 mm

	Brother HL-L3270CDW
	https://www.brothershop.de/de/index.php?page=produkt&id=HL-L3270CDW
	436 x 252 x 461 mm
	-----------------------
- Herr Weichert: wie wird der Recher ans Netz verbunden wenn wir kein WLAN in Willmine haben
	- es gibt genug Dosen, wir brauchen keine Splitter / Switch
- von Wenke
	------------------------------------
	Für den Drucker ist die Kommode auf dem vierten Bild vorgesehen
	dunkel wenn möglich
	unsere Wahl: 1. HP Color LaserJet Pro M454dn
	keine 3-Jahre-Garantie
	------------------------------------
- ich an Cecon
	-----------------------------------------
	Wenn möglich, möchten wir einen Drucken, der nicht weiß oder hell ist, sondern schwarz oder eine dunklere Farbe. Wäre das möglich bei allen drei Drucker, die Sie angeboten haben?
	-----------------------------------------
- Cecon schrieb
	-------------------------
	Das Angebot für die Drucker werde ich noch mal überarbeiten, da muss ich erst mal 
schauen, was ich in der gewünschten Farbe bekommen kann. Wenn Sie da schon eine 
Vorauswahl getroffen haben sollten, dann zögern Sie nicht mir diese mitzuteilen.
	-------------------------
- ich an Cecon
	-------------------------
	alle drei Drucker sind in Ordnung und physisch passen auf dem dafür vorgesehenen Arbeitsfläche. Die Farbe ist wichtig, also wenn nur einer von diesen drei Drucker in einer dunklen Farbe bestellt werden kann, dann nehmen wir den. Sonst bevorzügen wir den HP Color LaserJet Pro M454dn.
	-------------------------
- ich an Herrn Dill
	------------------------------
	1x Drucker und 2x Splitter für Willmine

•	folgende Drucker würden uns von Cecon empfohlen:

	HP Color LaserJet Pro M454dn
	https://store.hp.com/us/en/pdp/hp-color-laserjet-pro-m454dn
	412 × 469 × 295 mm
	Duplexdruck


	Brother HL 3142CW
	https://www.brother.de/alte-geraete/drucker/hl-3152cdw
	410 x 240 x 465 mm
	Duplexdruck


	Lexmark CS727de
	https://www.lexmark.com/de_de/printer/11155/Lexmark-CS727de
	417 x 475 x 499 mm
	Duplexdruck


•	alle haben Dimensionen, die auf dem dafür vorgesehenen Arbeitsfläche in Willmine passen 
•	alle haben Duplexdruck
•	ich habe Cecon darum gebeten, einen schwarzen oder dunklen Drucker anzubieten, der erste HP Color LaserJet Pro M454dn ist leider nicht in Schwarz vorhanden
•	die andere zwei würden farblich eher mit dem Holzmöbel in Willmine passen denke ich
•	Wenke bevorzugt den Brother HL 3142CW
•	der Drucker kann entweder direkt am Switch oder im Netz über Berlin via VPN verbunden werden 
•	die 2x Splitter haben Cecon parat und diese können mit dem Drucker nach Willmine versendet werden
	------------------------------
- ,, warte auf Antwort von Herrn Dill","$idCode=drucker;$worked=2019-10-08 16:00 - 2019-10-08 17:30, 2019-10-09 14:00 - 2019-10-09 14:30, 2019-10-10 09:00 - 2019-10-10 09:30, 2019-10-11 08:30 - 2019-10-11 09:30, 2019-10-11 11:00 - 2019-10-11 13:00",2019-10-08 12:25:08,systemUnknown
154,Rechner von KG langsame,"- Script zeigte ""Access Denied""
	- Kagisho Ramatsa hat: `SBS_LOGIN_SCRIPT.bat`
	- wie die andere
- konnt nicht neutstart, stand über 10 Minuten ""Restarting""
- musste einen harten Start betätigen, dann war alles wieder in Ordnung
- er war nicht gestern hier, wenn alle ähnliche Probleme hatten",$finished=2019-10-09 08:30 - 2019-10-09 10:00,2019-10-09 09:43:17,systemUnknown
155,Problem mit CMD und Z:,"- seit 07.10. wenn wir CMD aufmachen, 
- die Skript habe ich hier gefunden:
	- C:\Windows\SYSVOL\sysvol\gefegmbh.local\scripts\SBS_LOGIN_SCRIPT.bat
		----------------------
		rem *** Laufwerke ***

net config server /autodisconnect:-1

if exist i: net use i: /delete /yes
net use i: \\192.168.30.12\lw_i

if exist k: net use k: /delete /yes
net use k: \\192.168.30.12\lw_k

if exist v: net use v: /delete /yes
net use v: \\192.168.30.12\vemas

if exist z: net use z: /delete /yes
net use z: \\192.168.30.12\usershares\%username%

rem \\w2k8-sbs\netlogon\IpXfer.exe -s mail01.gefegmbh.local -p 8060

rem if /I %username%==administrator net use l: /delete /yes
rem if /I %username%==administrator net use l: \\w2k8-sbs\copy

if /I %username%==admin net use z: \\ad-01\usershares
goto common

goto common

:common

rem *** Drucker ***

rem con2prt /f

rem CON2PRT /c \\w2k3-sbs\eps_c2000

rem CON2PRT /c \\w2k3-sbs\hplj2200d

rem CON2PRT /c \\w2k3-sbs\hplj4250

rem CON2PRT /c \\w2k3-sbs\hplj3200

rem CON2PRT /c \\w2k3-sbs\kmmc5550

rem CON2PRT /c \\w2k3-sbs\KC5550PS
	----------------------------------------
	- die Datei ist die gleiche: `C:\Windows\SYSVOL\domain\scripts\SBS_LOGIN_SCRIPT.bat`
- ich habe C: nach Z: und neustart
	- hat auch nicht funktioniert
- anrufen
	- Herr Massaccesi
	- er wusste nicht, ruft wieder an
- ,, warte bis Herr Massaccesi wieder anruft",$worked=2019-10-09 10:00 - 2019-10-09 11:00,2019-10-09 13:34:58,systemUnknown
156,Vier Bildschirme und Vertical Power Socket für Willmine und Berlin bestellen und aufbauen,"- Wenke hat mir gesagt, wir müssen folgendes bestellen
	- vier Bildschirme bestellen
		- 2x Wilmine
		- 2x Berlin
			- Herr Dill
			- Aquarium
	- ähnliches Gerät, das wir im Ruheraum haben
		- Lidlife Vertical Power Socket mit Steckdosen und USB Ausgängen
	- mit Uwe
		- Samsung S27C450 wäre ein passendes Bildschirm
	- email an Cecon
		------------------------------------
		für unsere Standorte in Wilmine und Berlin benötigen wir folgendes:

		4 x Bildschirm (z.B. Samsung S27C450 oder ähnliches)
		1 x Vertical Power Socket mit Steckdosen und USB Ausgängen

		Könnten Sie uns bitte ein Angebot hierfür senden?
		------------------------------------
- Zusätzliche Anforderungen:
	- Bildschirme müssen eine USBC-Schnittstelle (Jörg)
- Mail an Cecon
	------------------------------
	zu der u.g. Anfrage, es wäre wichtig, dass die Bildschirme alle eine USBC-Schnittstelle haben.
	------------------------------
- Angebot von Cecon
	- Samsung SE450 series S24E450D
		- https://www.samsung.com/us/business/products/computing/monitors/400-series/se450-series-24-ls24e45kdsg-go
		- kein USB
	- TFT Samsung S27H650FDU
		- https://www.samsung.com/de/business/business-monitors/business-flat-ls27h650fduxen/ls27h650fduxen/
		- USB
	- Samsung S27H850
		- https://www.samsung.com/de/monitors/wqhd-s27h850/LS27H850QFUXEN/
		- USB Type-C
- Jörg angerufen wegen Bildschirme
	- 0175/5379353, 2x besetzt
	- er hat USB-C nicht an seinem Monitor, aber Herr Weichert hat das mal vorgeschlagen
- Mandy Schmipke angerufen
	- sie schickt mir Fotos von den Vertical Power Socket
- Mail an Herrn Dill,
	------------------------------
	4x Bildschirme, 1x Vertical Power Socket
	folgende Bildschirme würde uns von Cecon empfohlen:
	Samsung SE450 Series S24E450D
		- https://www.samsung.com/us/business/products/computing/monitors/400-series/se450-series-24-ls24e45kdsg-go
		- kein USB
	TFT Samsung S27H650FDU
		- https://www.samsung.com/de/business/business-monitors/business-flat-ls27h650fduxen/ls27h650fduxen/
		- USB
	Samsung S27H850
		- https://www.samsung.com/de/monitors/wqhd-s27h850/LS27H850QFUXEN/
		- USB Type-C
	da wir, denke ich, ein Bildschirm mit USB-C haben wollen, kommt nur das dritte Samsung S27H850 in Frage
	alle sind 27-Zoll, unsere normale Größe für Salesmitarbeiter, möchten Sie ein größeres Bildschirm als 27“?
	Vertical Power Socket wird für den Aquarium-Raum bestellt
	------------------------------
- zwei Bildschirme aufbauen","$idCode=bildschirme;$worked=2019-10-09 14:30 - 2019-10-09 15:30, 2019-10-10 08:30 - 2019-10-10 09:00; $finished=2019-10-11 09:30 - 2019-10-11 11:00",2019-10-09 15:11:38,systemUnknown
157,STRATO20 Zustand-der-Probe Fehler,"- PRTG zeigt einen Fehler für STRATO20##strato20errors
- die Website gefeg.com läuft noch
- wenn ich einlogge, stand eine Meldung, dass der Server neugestartet wurde
- und der Server-Manager ziegt eine Probleme:##servermanagerstrat20
- Frank gefragt, ob er hier Weiteres weißt	
	- Sebastian hat eine Änderungen am FTP-Server wegen den Backups
- Cobian Backup ist aus
	- vergleichen mit anderen Server
- warum vpn-Verbinundung nicht geht (Heiner)
	- habe die Services wieder gestartet",$worked=2019-10-16 09:00 - 2019-10-16 10:00; $finished=2019-10-16 16:00 - 2019-10-16 17:30,2019-10-16 09:25:12,systemUnknown
158,VPN einrichten für Paul und Kagisho,"- in Active Directory, beide in die VPN-Gruppe hinzugefügt
- finde Anleitung
	- go to: `https://vpn.gefeg.com:4443`
	- einloggen als Benutzer, z.B. `edward.tanguay` und Windows-Passwort
	- click `Remote Access`
	- click the first `Herunterladen` button
- installieren bei beiden
	- bei Paul, ok
	- bei Kagisho ok",$finished=2019-10-16 10:00 - 2019-10-16 10:30;$worked= 2019-10-17 11:00 - 2019-10-17 11:30,2019-10-16 09:52:59,systemUnknown
159,Füge nadine.budich@conti.de der EDICeti Mailingliste hinzu,"- suche wie ich das letzte mal gemacht habe
	- [here](gftasks?id=81) habe ich es vorher gemacht
- aufnehmen
	- outlook: https://exc-01.gefegmbh.local/ecp
	- contacts, add mail contact
		- alias: nadinebudich
	- groups, ediceti, Membership, add Nadine",$finished=2019-10-16 10:30 - 2019-10-16 11:00,2019-10-16 10:18:38,systemUnknown
160,"WSUS konfigurieren, damit alle Updates gezogen werden nicht nur einige","- E-Mail von Jörg
	---------------------------------
	bei der „Online-suche von Microsoft Update“ kommen immer sehr viele Updates hoch, die bei „Nach Updates suchen“ nicht erscheinen. Anscheinend ist der Update Server nicht aktuell.

	Das ist meiner Meinung nach ein Sicherheitsrisiko. Thomas hat das auch schon früher an Cecon gemeldet.

	Kannst Du das bitte klären (oder soll das so sein?).
	---------------------------------
- Jörg angerufen
	- am besten der zentralen Update-Server macht das selber
	- oder wir haben eine Richtlinie mit Erinnerung-E-Mails, und jeder Person soll das selber machen
- Habe ich bei mir probiert
	- es stand, das mein Rechner auf dem aktuellsten Stand war
	- habe Online gesucht und das sind doch viele Updates, die anstehen##updatesanstehen
- ,, mit Herrn Weichert besprechen
	- wir können wir das so einrichten, dass der Zentralserver alle online Updates holt?
		- das macht er, der andere Link (nach mehr suchen) sind für zusätzliche Updates",$finished=2019-10-16 11:00 - 2019-10-16 11:30,2019-10-16 10:54:50,systemUnknown
161,"Für Thomas, PC290 Platt machen","- Thomas möchte den PC290 Laptop in seinem unteren Fach plattgemacht werden
	- mit keinem Benutzer, nur Betriebssystem
- es ist verschlüsselt
- x schaue den Laptop nach im Inventar
	- `I:\BW\BOA\Inventar\Softwarelizenzen\Softwarelizenzen.xls`
	- steht `TD2` mit keinem Software markiert
- schau Backups in Acronis an
	- war nicht `Berlin+10369` sondern `berlin+10369`, weil es ein alter Rechner ist
	- hat nur ein Backup: `PC290_full_b1_s1_v1` von 20.08.2018 16:01
		- Meldung: Die Aktion kann nicht fortgesetzt werden, weil verschlüsselt.
- mit USB Stick Recovery forcieren
	- finde Anleitung für [Recovery mit USB-Stick](gftasks?id=145)
	- dauert mehr als 10 Minuten
- PC290 ist jetzt auf Stand 2018-08-20
- auf dem 2TB Festplatte ist PC290 nicht drauf
- Melitta meint, Herr Dill könnte die Festplatte haben
- ich an Herrn Dill
	-------------------------------------
	Thomas möchte einen alten Laptop (PC290) zurückzusetzen, aber das älteste Image, das ich auf unserer 4TB USB Backup-Festplatte finde ist von 2018-08-20. 

	Melitta meinte, es könnte frühere Images auf der alten 4TB USB Platte sein, aber sie hat diese Festplatte vor ein paar Wochen Ihnen gegeben. Haben Sie diese USB 4TB Festplatte von Melitta noch?
	-------------------------------------
- ich an Thomas:
	---------------------------------------------
	das älteste Backup-Image für PC290 ist 2018-08-20. Ich habe den Laptop zu diesem Zeitpunkt zurückgesetzt, aber sehe, dass hier im Benutzer einige Mitarbeiter zu diesem Zeitpunkt schon eingeloggt haben und haben Daten auf der Festplatte:

admin
Adming
gefeg
jan.fahrland
thomas.drauschke
uwe.cornwall

Es kann sein, dass Herr Dill eine ältere Backup-Festplatte hat, mit ältere Backup-Images für PC290, aber wenn nicht, soll ich einfach diese Benutzer-Infos löschen, damit, z.B. andere Mitarbeiter den Laptop benutzen können, oder soll ich den PC auf den Stand bringen, als ob es ein neuer PC wäre, z.B. gar nicht voreingerichtet von Cecon?

	---------------------------------------------
- Herr Dill schrieb:
	----------------------------------
	hm. I denke mal: nein
	----------------------------------
- Thomas schrieb:
	--------------------------
	Ja, bitte bringe das Gerät auf den Stand, als ob es ein neuer Laptop mit Windows10 wäre und NICHT voreingerichtet von Cecon.
	--------------------------
- Gerät auf Stand von einer neuen Windows-Installation
	- Einstellungen, Wiederherstellen
	- Confirmation: ""Reset TPM Trusted Platform Module"" / yes
	- alles wie neuinstalliert
- ich an Thomas:
	------------------------------
	der PC290 Laptop hat jetzt ein gereinigte Festplatte mit einem neuen Windows 10 Betriebsystem installiert und liegt wieder in deiner unteren Schublade. Einen Benutzer musste ich einrichten:

	Name: local
	Passwort: local
	------------------------------
- Thomas in E-Mail
	-------------------------------
	Kannst Du bitte noch einen Benutzer mit Admin-Rechten einrichten:
Login: Admin
Passwort: Berlin+10369

Der Benutzer „local“ soll nur Benutzerrechte haben. 
	-------------------------------
- erledigt
",$worked=2019-10-16 11:30 - 2019-10-16 16:00; $finished= 2019-10-17 09:00- 2019-10-17 11:00,2019-10-16 11:04:50,systemUnknown
